userId	geneSymbol	geneName	entrezgene	score	gLink
ALS2CR12	ALS2CR12	amyotrophic lateral sclerosis 2 chromosome region 12	130540	-3.3766472	https://www.ncbi.nlm.nih.gov/gene/?term=130540
AMDHD2	AMDHD2	amidohydrolase domain containing 2	51005	-3.0401554	https://www.ncbi.nlm.nih.gov/gene/?term=51005
AMFR	AMFR	autocrine motility factor receptor	267	11.5485935	https://www.ncbi.nlm.nih.gov/gene/?term=267
AMMECR1	AMMECR1	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1	9949	-0.8510374	https://www.ncbi.nlm.nih.gov/gene/?term=9949
AMOT	AMOT	angiomotin	154796	-1.1846251	https://www.ncbi.nlm.nih.gov/gene/?term=154796
AMOTL1	AMOTL1	angiomotin like 1	154810	-5.937076	https://www.ncbi.nlm.nih.gov/gene/?term=154810
AMPD1	AMPD1	adenosine monophosphate deaminase 1	270	-0.4900611	https://www.ncbi.nlm.nih.gov/gene/?term=270
AMPD2	AMPD2	adenosine monophosphate deaminase 2	271	-4.752992	https://www.ncbi.nlm.nih.gov/gene/?term=271
AMPD3	AMPD3	adenosine monophosphate deaminase 3	272	-1.9432191	https://www.ncbi.nlm.nih.gov/gene/?term=272
AMPH	AMPH	amphiphysin	273	2.126597	https://www.ncbi.nlm.nih.gov/gene/?term=273
AMY2B	AMY2B	amylase, alpha 2B (pancreatic)	280	-0.6808555	https://www.ncbi.nlm.nih.gov/gene/?term=280
AMZ2P1	AMZ2P1	archaelysin family metallopeptidase 2 pseudogene 1	201283	-3.1820092	https://www.ncbi.nlm.nih.gov/gene/?term=201283
ANAPC4	ANAPC4	anaphase promoting complex subunit 4	29945	-8.818096	https://www.ncbi.nlm.nih.gov/gene/?term=29945
ANAPC7	ANAPC7	anaphase promoting complex subunit 7	51434	-4.7100587	https://www.ncbi.nlm.nih.gov/gene/?term=51434
ANGEL1	ANGEL1	angel homolog 1	23357	-3.1843722	https://www.ncbi.nlm.nih.gov/gene/?term=23357
ANGPT1	ANGPT1	angiopoietin 1	284	-0.41356114	https://www.ncbi.nlm.nih.gov/gene/?term=284
ANGPT2	ANGPT2	angiopoietin 2	285	-1.0915554	https://www.ncbi.nlm.nih.gov/gene/?term=285
ANGPTL4	ANGPTL4	angiopoietin like 4	51129	-2.1625552	https://www.ncbi.nlm.nih.gov/gene/?term=51129
ANK2	ANK2	ankyrin 2	287	-0.479826	https://www.ncbi.nlm.nih.gov/gene/?term=287
ANKAR	ANKAR	ankyrin and armadillo repeat containing	150709	0.5926542	https://www.ncbi.nlm.nih.gov/gene/?term=150709
ANKFN1	ANKFN1	ankyrin repeat and fibronectin type III domain containing 1	162282	-5.6790633	https://www.ncbi.nlm.nih.gov/gene/?term=162282
ANKFY1	ANKFY1	ankyrin repeat and FYVE domain containing 1	51479	-3.2834918	https://www.ncbi.nlm.nih.gov/gene/?term=51479
ANKH	ANKH	ANKH inorganic pyrophosphate transport regulator	56172	-0.14146945	https://www.ncbi.nlm.nih.gov/gene/?term=56172
ANKIB1	ANKIB1	ankyrin repeat and IBR domain containing 1	54467	-0.46509257	https://www.ncbi.nlm.nih.gov/gene/?term=54467
ANKK1	ANKK1	ankyrin repeat and kinase domain containing 1	255239	-0.29222023	https://www.ncbi.nlm.nih.gov/gene/?term=255239
ANKRD13A	ANKRD13A	ankyrin repeat domain 13A	88455	-5.54538	https://www.ncbi.nlm.nih.gov/gene/?term=88455
ANKRD16	ANKRD16	ankyrin repeat domain 16	54522	-0.15231667	https://www.ncbi.nlm.nih.gov/gene/?term=54522
ANKRD17	ANKRD17	ankyrin repeat domain 17	26057	-2.5169547	https://www.ncbi.nlm.nih.gov/gene/?term=26057
ANKRD18A	ANKRD18A	ankyrin repeat domain 18A	253650	-0.69440746	https://www.ncbi.nlm.nih.gov/gene/?term=253650
ANKRD26	ANKRD26	ankyrin repeat domain 26	22852	-2.3361962	https://www.ncbi.nlm.nih.gov/gene/?term=22852
ANKRD27	ANKRD27	ankyrin repeat domain 27	84079	-4.4287567	https://www.ncbi.nlm.nih.gov/gene/?term=84079
ANKRD28	ANKRD28	ankyrin repeat domain 28	23243	-3.3245177	https://www.ncbi.nlm.nih.gov/gene/?term=23243
ANKRD29	ANKRD29	ankyrin repeat domain 29	147463	-1.5895882	https://www.ncbi.nlm.nih.gov/gene/?term=147463
ANKRD31	ANKRD31	ankyrin repeat domain 31	256006	-0.1362309	https://www.ncbi.nlm.nih.gov/gene/?term=256006
ANKRD33B	ANKRD33B	ankyrin repeat domain 33B	651746	-6.0673285	https://www.ncbi.nlm.nih.gov/gene/?term=651746
ANKRD35	ANKRD35	ankyrin repeat domain 35	148741	-1.5283341	https://www.ncbi.nlm.nih.gov/gene/?term=148741
ANKRD44	ANKRD44	ankyrin repeat domain 44	91526	-2.5560873	https://www.ncbi.nlm.nih.gov/gene/?term=91526
ANKRD46	ANKRD46	ankyrin repeat domain 46	157567	-2.690852	https://www.ncbi.nlm.nih.gov/gene/?term=157567
ANKRD49	ANKRD49	ankyrin repeat domain 49	54851	2.4334939	https://www.ncbi.nlm.nih.gov/gene/?term=54851
ANKRD54	ANKRD54	ankyrin repeat domain 54	129138	-9.073519	https://www.ncbi.nlm.nih.gov/gene/?term=129138
ANKRD6	ANKRD6	ankyrin repeat domain 6	22881	-0.99461365	https://www.ncbi.nlm.nih.gov/gene/?term=22881
ANKRD66	ANKRD66	ankyrin repeat domain 66	100287718	-8.946967	https://www.ncbi.nlm.nih.gov/gene/?term=100287718
ANKRD7	ANKRD7	ankyrin repeat domain 7	56311	-0.6353171	https://www.ncbi.nlm.nih.gov/gene/?term=56311
ANKS3	ANKS3	ankyrin repeat and sterile alpha motif domain containing 3	124401	-1.4855858	https://www.ncbi.nlm.nih.gov/gene/?term=124401
ANKS6	ANKS6	ankyrin repeat and sterile alpha motif domain containing 6	203286	-1.7543749	https://www.ncbi.nlm.nih.gov/gene/?term=203286
ANKUB1	ANKUB1	ankyrin repeat and ubiquitin domain containing 1	389161	-4.5591655	https://www.ncbi.nlm.nih.gov/gene/?term=389161
ANKZF1	ANKZF1	ankyrin repeat and zinc finger domain containing 1	55139	-4.0479937	https://www.ncbi.nlm.nih.gov/gene/?term=55139
ANLN	ANLN	anillin actin binding protein	54443	-0.6400147	https://www.ncbi.nlm.nih.gov/gene/?term=54443
ANO1	ANO1	anoctamin 1	55107	4.0974894	https://www.ncbi.nlm.nih.gov/gene/?term=55107
ANO10	ANO10	anoctamin 10	55129	-1.1992589	https://www.ncbi.nlm.nih.gov/gene/?term=55129
ANO2	ANO2	anoctamin 2	57101	-0.29220602	https://www.ncbi.nlm.nih.gov/gene/?term=57101
ANO5	ANO5	anoctamin 5	203859	0.35889795	https://www.ncbi.nlm.nih.gov/gene/?term=203859
ANO6	ANO6	anoctamin 6	196527	-3.9627104	https://www.ncbi.nlm.nih.gov/gene/?term=196527
ANO9	ANO9	anoctamin 9	338440	-2.6033766	https://www.ncbi.nlm.nih.gov/gene/?term=338440
ANPEP	ANPEP	alanyl aminopeptidase, membrane	290	-0.031374387	https://www.ncbi.nlm.nih.gov/gene/?term=290
ANTXR1	ANTXR1	ANTXR cell adhesion molecule 1	84168	-4.0238223	https://www.ncbi.nlm.nih.gov/gene/?term=84168
ANTXR2	ANTXR2	ANTXR cell adhesion molecule 2	118429	-1.5440925	https://www.ncbi.nlm.nih.gov/gene/?term=118429
ANXA13	ANXA13	annexin A13	312	-5.834099	https://www.ncbi.nlm.nih.gov/gene/?term=312
ANXA2R	ANXA2R	annexin A2 receptor	389289	-0.2329164	https://www.ncbi.nlm.nih.gov/gene/?term=389289
ANXA3	ANXA3	annexin A3	306	-9.75231	https://www.ncbi.nlm.nih.gov/gene/?term=306
ANXA9	ANXA9	annexin A9	8416	-0.8203178	https://www.ncbi.nlm.nih.gov/gene/?term=8416
AOAH	AOAH	acyloxyacyl hydrolase	313	-0.8768316	https://www.ncbi.nlm.nih.gov/gene/?term=313
AOC2	AOC2	amine oxidase, copper containing 2	314	-1.0493907	https://www.ncbi.nlm.nih.gov/gene/?term=314
AOX1	AOX1	aldehyde oxidase 1	316	-1.6669139	https://www.ncbi.nlm.nih.gov/gene/?term=316
AP1G2	AP1G2	adaptor related protein complex 1 subunit gamma 2	8906	-1.4196056	https://www.ncbi.nlm.nih.gov/gene/?term=8906
AP1S2	AP1S2	adaptor related protein complex 1 subunit sigma 2	8905	-4.6028676	https://www.ncbi.nlm.nih.gov/gene/?term=8905
AP3B2	AP3B2	adaptor related protein complex 3 subunit beta 2	8120	-0.7856124	https://www.ncbi.nlm.nih.gov/gene/?term=8120
AP3M2	AP3M2	adaptor related protein complex 3 subunit mu 2	10947	-3.3972597	https://www.ncbi.nlm.nih.gov/gene/?term=10947
AP4E1	AP4E1	adaptor related protein complex 4 subunit epsilon 1	23431	-0.7367287	https://www.ncbi.nlm.nih.gov/gene/?term=23431
AP4M1	AP4M1	adaptor related protein complex 4 subunit mu 1	9179	-1.1117125	https://www.ncbi.nlm.nih.gov/gene/?term=9179
AP5B1	AP5B1	adaptor related protein complex 5 subunit beta 1	91056	-1.2354733	https://www.ncbi.nlm.nih.gov/gene/?term=91056
AP5S1	AP5S1	adaptor related protein complex 5 subunit sigma 1	55317	0.10169629	https://www.ncbi.nlm.nih.gov/gene/?term=55317
AP5Z1	AP5Z1	adaptor related protein complex 5 subunit zeta 1	9907	-2.8246913	https://www.ncbi.nlm.nih.gov/gene/?term=9907
APAF1	APAF1	apoptotic peptidase activating factor 1	317	-1.0973064	https://www.ncbi.nlm.nih.gov/gene/?term=317
APBA1	APBA1	amyloid beta precursor protein binding family A member 1	320	-0.62623507	https://www.ncbi.nlm.nih.gov/gene/?term=320
APBB1IP	APBB1IP	amyloid beta precursor protein binding family B member 1 interacting protein	54518	-0.7557754	https://www.ncbi.nlm.nih.gov/gene/?term=54518
APBB3	APBB3	amyloid beta precursor protein binding family B member 3	10307	0.40581718	https://www.ncbi.nlm.nih.gov/gene/?term=10307
APC	APC	APC, WNT signaling pathway regulator	324	-2.9849656	https://www.ncbi.nlm.nih.gov/gene/?term=324
APEH	APEH	acylaminoacyl-peptide hydrolase	327	-8.283123	https://www.ncbi.nlm.nih.gov/gene/?term=327
APEX2	APEX2	apurinic/apyrimidinic endodeoxyribonuclease 2	27301	-2.3696773	https://www.ncbi.nlm.nih.gov/gene/?term=27301
APLF	APLF	aprataxin and PNKP like factor	200558	-0.25845435	https://www.ncbi.nlm.nih.gov/gene/?term=200558
APLNR	APLNR	apelin receptor	187	-0.104714155	https://www.ncbi.nlm.nih.gov/gene/?term=187
APOA1	APOA1	apolipoprotein A1	335	-5.547402	https://www.ncbi.nlm.nih.gov/gene/?term=335
APOBEC3B	APOBEC3B	apolipoprotein B mRNA editing enzyme catalytic subunit 3B	9582	-5.2686195	https://www.ncbi.nlm.nih.gov/gene/?term=9582
APOBEC4	APOBEC4	apolipoprotein B mRNA editing enzyme catalytic polypeptide like 4	403314	-6.1109734	https://www.ncbi.nlm.nih.gov/gene/?term=403314
APOC1	APOC1	apolipoprotein C1	341	-1.6997828	https://www.ncbi.nlm.nih.gov/gene/?term=341
APOD	APOD	apolipoprotein D	347	-1.4703826	https://www.ncbi.nlm.nih.gov/gene/?term=347
APOE	APOE	apolipoprotein E	348	-1.8121129	https://www.ncbi.nlm.nih.gov/gene/?term=348
APOL3	APOL3	apolipoprotein L3	80833	-0.4846802	https://www.ncbi.nlm.nih.gov/gene/?term=80833
APOLD1	APOLD1	apolipoprotein L domain containing 1	81575	-0.76531297	https://www.ncbi.nlm.nih.gov/gene/?term=81575
APTX	APTX	aprataxin	54840	-5.0054393	https://www.ncbi.nlm.nih.gov/gene/?term=54840
AQP1	AQP1	aquaporin 1 (Colton blood group)	358	-0.8602333	https://www.ncbi.nlm.nih.gov/gene/?term=358
ARAP1	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1	116985	-4.587522	https://www.ncbi.nlm.nih.gov/gene/?term=116985
ARAP2	ARAP2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	116984	-10.145643	https://www.ncbi.nlm.nih.gov/gene/?term=116984
ARC	ARC	activity regulated cytoskeleton associated protein	23237	-16.066448	https://www.ncbi.nlm.nih.gov/gene/?term=23237
ARFGAP1	ARFGAP1	ADP ribosylation factor GTPase activating protein 1	55738	-3.8455546	https://www.ncbi.nlm.nih.gov/gene/?term=55738
ARFGEF1	ARFGEF1	ADP ribosylation factor guanine nucleotide exchange factor 1	10565	-1.2487689	https://www.ncbi.nlm.nih.gov/gene/?term=10565
ARFGEF2	ARFGEF2	ADP ribosylation factor guanine nucleotide exchange factor 2	10564	-3.7811546	https://www.ncbi.nlm.nih.gov/gene/?term=10564
ARHGAP11A	ARHGAP11A	Rho GTPase activating protein 11A	9824	-0.37521148	https://www.ncbi.nlm.nih.gov/gene/?term=9824
ARHGAP15	ARHGAP15	Rho GTPase activating protein 15	55843	-0.91095334	https://www.ncbi.nlm.nih.gov/gene/?term=55843
ARHGAP18	ARHGAP18	Rho GTPase activating protein 18	93663	-13.674536	https://www.ncbi.nlm.nih.gov/gene/?term=93663
ARHGAP19	ARHGAP19	Rho GTPase activating protein 19	84986	-0.57175696	https://www.ncbi.nlm.nih.gov/gene/?term=84986
ARHGAP22	ARHGAP22	Rho GTPase activating protein 22	58504	-0.73028016	https://www.ncbi.nlm.nih.gov/gene/?term=58504
ARHGAP24	ARHGAP24	Rho GTPase activating protein 24	83478	-0.6844855	https://www.ncbi.nlm.nih.gov/gene/?term=83478
ARHGAP25	ARHGAP25	Rho GTPase activating protein 25	9938	-0.8899564	https://www.ncbi.nlm.nih.gov/gene/?term=9938
ARHGAP26	ARHGAP26	Rho GTPase activating protein 26	23092	1.873552	https://www.ncbi.nlm.nih.gov/gene/?term=23092
ARHGAP27	ARHGAP27	Rho GTPase activating protein 27	201176	-2.752405	https://www.ncbi.nlm.nih.gov/gene/?term=201176
ARHGAP30	ARHGAP30	Rho GTPase activating protein 30	257106	-1.4767315	https://www.ncbi.nlm.nih.gov/gene/?term=257106
ARHGAP31	ARHGAP31	Rho GTPase activating protein 31	57514	-0.84641093	https://www.ncbi.nlm.nih.gov/gene/?term=57514
ARHGAP32	ARHGAP32	Rho GTPase activating protein 32	9743	-0.99008685	https://www.ncbi.nlm.nih.gov/gene/?term=9743
ARHGAP33	ARHGAP33	Rho GTPase activating protein 33	115703	-0.6879304	https://www.ncbi.nlm.nih.gov/gene/?term=115703
ARHGAP35	ARHGAP35	Rho GTPase activating protein 35	2909	-2.6678762	https://www.ncbi.nlm.nih.gov/gene/?term=2909
ARHGAP39	ARHGAP39	Rho GTPase activating protein 39	80728	-1.8960152	https://www.ncbi.nlm.nih.gov/gene/?term=80728
ARHGAP4	ARHGAP4	Rho GTPase activating protein 4	393	-2.7740993	https://www.ncbi.nlm.nih.gov/gene/?term=393
ARHGAP9	ARHGAP9	Rho GTPase activating protein 9	64333	-0.74629474	https://www.ncbi.nlm.nih.gov/gene/?term=64333
ARHGDIB	ARHGDIB	Rho GDP dissociation inhibitor beta	397	-4.079553	https://www.ncbi.nlm.nih.gov/gene/?term=397
ARHGEF10	ARHGEF10	Rho guanine nucleotide exchange factor 10	9639	-1.2250389	https://www.ncbi.nlm.nih.gov/gene/?term=9639
ARHGEF10L	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like	55160	-2.0861833	https://www.ncbi.nlm.nih.gov/gene/?term=55160
ARHGEF16	ARHGEF16	Rho guanine nucleotide exchange factor 16	27237	-0.5733655	https://www.ncbi.nlm.nih.gov/gene/?term=27237
ARHGEF17	ARHGEF17	Rho guanine nucleotide exchange factor 17	9828	-0.96500444	https://www.ncbi.nlm.nih.gov/gene/?term=9828
ARHGEF19	ARHGEF19	Rho guanine nucleotide exchange factor 19	128272	-0.6950053	https://www.ncbi.nlm.nih.gov/gene/?term=128272
ARHGEF26	ARHGEF26	Rho guanine nucleotide exchange factor 26	26084	-3.1243281	https://www.ncbi.nlm.nih.gov/gene/?term=26084
ARHGEF3	ARHGEF3	Rho guanine nucleotide exchange factor 3	50650	-0.15275796	https://www.ncbi.nlm.nih.gov/gene/?term=50650
ARHGEF37	ARHGEF37	Rho guanine nucleotide exchange factor 37	389337	-1.3849429	https://www.ncbi.nlm.nih.gov/gene/?term=389337
ARHGEF38	ARHGEF38	Rho guanine nucleotide exchange factor 38	54848	0.7404014	https://www.ncbi.nlm.nih.gov/gene/?term=54848
ARHGEF4	ARHGEF4	Rho guanine nucleotide exchange factor 4	50649	-1.0107137	https://www.ncbi.nlm.nih.gov/gene/?term=50649
ARHGEF6	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6	9459	-1.0090766	https://www.ncbi.nlm.nih.gov/gene/?term=9459
ARHGEF7	ARHGEF7	Rho guanine nucleotide exchange factor 7	8874	-5.410018	https://www.ncbi.nlm.nih.gov/gene/?term=8874
ARHGEF9	ARHGEF9	Cdc42 guanine nucleotide exchange factor 9	23229	-1.2031308	https://www.ncbi.nlm.nih.gov/gene/?term=23229
ARID3A	ARID3A	AT-rich interaction domain 3A	1820	-0.92571527	https://www.ncbi.nlm.nih.gov/gene/?term=1820
ARIH2	ARIH2	ariadne RBR E3 ubiquitin protein ligase 2	10425	-8.355096	https://www.ncbi.nlm.nih.gov/gene/?term=10425
ARL11	ARL11	ADP ribosylation factor like GTPase 11	115761	-0.20122883	https://www.ncbi.nlm.nih.gov/gene/?term=115761
ARL14	ARL14	ADP ribosylation factor like GTPase 14	80117	-5.000841	https://www.ncbi.nlm.nih.gov/gene/?term=80117
ARL4C	ARL4C	ADP ribosylation factor like GTPase 4C	10123	-4.5335846	https://www.ncbi.nlm.nih.gov/gene/?term=10123
ARL8B	ARL8B	ADP ribosylation factor like GTPase 8B	55207	-8.035972	https://www.ncbi.nlm.nih.gov/gene/?term=55207
ARMC2	ARMC2	armadillo repeat containing 2	84071	-5.7318616	https://www.ncbi.nlm.nih.gov/gene/?term=84071
ARMC3	ARMC3	armadillo repeat containing 3	219681	-9.435264	https://www.ncbi.nlm.nih.gov/gene/?term=219681
ARMC4	ARMC4	armadillo repeat containing 4	55130	-9.083199	https://www.ncbi.nlm.nih.gov/gene/?term=55130
ARMC5	ARMC5	armadillo repeat containing 5	79798	-3.4095447	https://www.ncbi.nlm.nih.gov/gene/?term=79798
ARMC6	ARMC6	armadillo repeat containing 6	93436	-4.2201967	https://www.ncbi.nlm.nih.gov/gene/?term=93436
ARMC8	ARMC8	armadillo repeat containing 8	25852	-8.158295	https://www.ncbi.nlm.nih.gov/gene/?term=25852
ARMC9	ARMC9	armadillo repeat containing 9	80210	-3.1172106	https://www.ncbi.nlm.nih.gov/gene/?term=80210
ARMCX1	ARMCX1	armadillo repeat containing X-linked 1	51309	-3.4052315	https://www.ncbi.nlm.nih.gov/gene/?term=51309
ARMCX2	ARMCX2	armadillo repeat containing X-linked 2	9823	-2.3583176	https://www.ncbi.nlm.nih.gov/gene/?term=9823
ARMCX3	ARMCX3	armadillo repeat containing X-linked 3	51566	-0.9342279	https://www.ncbi.nlm.nih.gov/gene/?term=51566
ARMCX4	ARMCX4	armadillo repeat containing X-linked 4	100131755	0.42820916	https://www.ncbi.nlm.nih.gov/gene/?term=100131755
ARNT2	ARNT2	aryl hydrocarbon receptor nuclear translocator 2	9915	-1.725449	https://www.ncbi.nlm.nih.gov/gene/?term=9915
ARRDC2	ARRDC2	arrestin domain containing 2	27106	-2.2732766	https://www.ncbi.nlm.nih.gov/gene/?term=27106
ARRDC3	ARRDC3	arrestin domain containing 3	57561	6.049335	https://www.ncbi.nlm.nih.gov/gene/?term=57561
ARRDC4	ARRDC4	arrestin domain containing 4	91947	-5.207522	https://www.ncbi.nlm.nih.gov/gene/?term=91947
ARSA	ARSA	arylsulfatase A	410	-5.425819	https://www.ncbi.nlm.nih.gov/gene/?term=410
ARSB	ARSB	arylsulfatase B	411	-2.5634754	https://www.ncbi.nlm.nih.gov/gene/?term=411
ARSG	ARSG	arylsulfatase G	22901	-1.1833012	https://www.ncbi.nlm.nih.gov/gene/?term=22901
ARSK	ARSK	arylsulfatase family member K	153642	-0.6167259	https://www.ncbi.nlm.nih.gov/gene/?term=153642
ASAP2	ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2	8853	-2.673855	https://www.ncbi.nlm.nih.gov/gene/?term=8853
ASAP3	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3	55616	-0.8618846	https://www.ncbi.nlm.nih.gov/gene/?term=55616
ASB1	ASB1	ankyrin repeat and SOCS box containing 1	51665	-4.2254066	https://www.ncbi.nlm.nih.gov/gene/?term=51665
ASB12	ASB12	ankyrin repeat and SOCS box containing 12	142689	-0.4651068	https://www.ncbi.nlm.nih.gov/gene/?term=142689
ASB13	ASB13	ankyrin repeat and SOCS box containing 13	79754	0.32134548	https://www.ncbi.nlm.nih.gov/gene/?term=79754
ASB2	ASB2	ankyrin repeat and SOCS box containing 2	51676	-0.19166277	https://www.ncbi.nlm.nih.gov/gene/?term=51676
ASB7	ASB7	ankyrin repeat and SOCS box containing 7	140460	-1.4531153	https://www.ncbi.nlm.nih.gov/gene/?term=140460
ASB8	ASB8	ankyrin repeat and SOCS box containing 8	140461	-0.36100474	https://www.ncbi.nlm.nih.gov/gene/?term=140461
ASB9	ASB9	ankyrin repeat and SOCS box containing 9	140462	-1.1066304	https://www.ncbi.nlm.nih.gov/gene/?term=140462
ASCC2	ASCC2	activating signal cointegrator 1 complex subunit 2	84164	-5.3888216	https://www.ncbi.nlm.nih.gov/gene/?term=84164
ASCC3	ASCC3	activating signal cointegrator 1 complex subunit 3	10973	-1.1435993	https://www.ncbi.nlm.nih.gov/gene/?term=10973
ASF1B	ASF1B	anti-silencing function 1B histone chaperone	55723	-1.1388162	https://www.ncbi.nlm.nih.gov/gene/?term=55723
ASL	ASL	argininosuccinate lyase	435	-4.034826	https://www.ncbi.nlm.nih.gov/gene/?term=435
ASNS	ASNS	asparagine synthetase (glutamine-hydrolyzing)	440	-4.6141987	https://www.ncbi.nlm.nih.gov/gene/?term=440
ASPN	ASPN	asporin	54829	-0.29771504	https://www.ncbi.nlm.nih.gov/gene/?term=54829
ASPSCR1	ASPSCR1	ASPSCR1, UBX domain containing tether for SLC2A4	79058	-4.1603518	https://www.ncbi.nlm.nih.gov/gene/?term=79058
ASTE1	ASTE1	asteroid homolog 1	28990	-0.98547465	https://www.ncbi.nlm.nih.gov/gene/?term=28990
ASTN1	ASTN1	astrotactin 1	460	0.7960753	https://www.ncbi.nlm.nih.gov/gene/?term=460
ASTN2	ASTN2	astrotactin 2	23245	-0.58048314	https://www.ncbi.nlm.nih.gov/gene/?term=23245
ASXL3	ASXL3	ASXL transcriptional regulator 3	80816	-0.6374666	https://www.ncbi.nlm.nih.gov/gene/?term=80816
ATAD2	ATAD2	ATPase family, AAA domain containing 2	29028	-2.3732076	https://www.ncbi.nlm.nih.gov/gene/?term=29028
ATAD2B	ATAD2B	ATPase family, AAA domain containing 2B	54454	-1.9725721	https://www.ncbi.nlm.nih.gov/gene/?term=54454
ATAD5	ATAD5	ATPase family, AAA domain containing 5	79915	-0.8729169	https://www.ncbi.nlm.nih.gov/gene/?term=79915
ATF3	ATF3	activating transcription factor 3	467	-17.856098	https://www.ncbi.nlm.nih.gov/gene/?term=467
ATF7IP	ATF7IP	activating transcription factor 7 interacting protein	55729	-3.2343094	https://www.ncbi.nlm.nih.gov/gene/?term=55729
ATG10	ATG10	autophagy related 10	83734	-2.4676583	https://www.ncbi.nlm.nih.gov/gene/?term=83734
ATG13	ATG13	autophagy related 13	9776	-3.7577662	https://www.ncbi.nlm.nih.gov/gene/?term=9776
ATG14	ATG14	autophagy related 14	22863	-1.1737779	https://www.ncbi.nlm.nih.gov/gene/?term=22863
ATG16L1	ATG16L1	autophagy related 16 like 1	55054	-3.914994	https://www.ncbi.nlm.nih.gov/gene/?term=55054
ATG16L2	ATG16L2	autophagy related 16 like 2	89849	-2.0867383	https://www.ncbi.nlm.nih.gov/gene/?term=89849
ATG2A	ATG2A	autophagy related 2A	23130	-1.515138	https://www.ncbi.nlm.nih.gov/gene/?term=23130
ATG2B	ATG2B	autophagy related 2B	55102	-2.0111494	https://www.ncbi.nlm.nih.gov/gene/?term=55102
ATG4A	ATG4A	autophagy related 4A cysteine peptidase	115201	-3.7765708	https://www.ncbi.nlm.nih.gov/gene/?term=115201
ATG4C	ATG4C	autophagy related 4C cysteine peptidase	84938	-1.9945513	https://www.ncbi.nlm.nih.gov/gene/?term=84938
ATG4D	ATG4D	autophagy related 4D cysteine peptidase	84971	-2.5258944	https://www.ncbi.nlm.nih.gov/gene/?term=84971
ATG7	ATG7	autophagy related 7	10533	-3.0962706	https://www.ncbi.nlm.nih.gov/gene/?term=10533
ATG9A	ATG9A	autophagy related 9A	79065	-3.3193932	https://www.ncbi.nlm.nih.gov/gene/?term=79065
ATG9B	ATG9B	autophagy related 9B	285973	-4.4649568	https://www.ncbi.nlm.nih.gov/gene/?term=285973
ATL1	ATL1	atlastin GTPase 1	51062	-2.390005	https://www.ncbi.nlm.nih.gov/gene/?term=51062
ATM	ATM	ATM serine/threonine kinase	472	-0.7044433	https://www.ncbi.nlm.nih.gov/gene/?term=472
ATMIN	ATMIN	ATM interactor	23300	-1.3954058	https://www.ncbi.nlm.nih.gov/gene/?term=23300
ATOH8	ATOH8	atonal bHLH transcription factor 8	84913	0.44156176	https://www.ncbi.nlm.nih.gov/gene/?term=84913
ATP10A	ATP10A	ATPase phospholipid transporting 10A (putative)	57194	2.4590745	https://www.ncbi.nlm.nih.gov/gene/?term=57194
ATP10B	ATP10B	ATPase phospholipid transporting 10B (putative)	23120	-2.8702297	https://www.ncbi.nlm.nih.gov/gene/?term=23120
ATP10D	ATP10D	ATPase phospholipid transporting 10D (putative)	57205	-1.670558	https://www.ncbi.nlm.nih.gov/gene/?term=57205
